bs,discount,num_features,num_selected,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,Open Door 2,Close Door 2,Close Fridge,Close Dishwasher,Close Drawer 1,Close Drawer 2,Close Drawer 3,Clean Table,Drink from Cup,Toggle Switch,sim Open Door 1,sim Close Door 1,sim Open Fridge,sim Open Dishwasher,sim Open Drawer 1,sim Open Drawer 2,sim Open Drawer 3,svm Open Door 1,svm Close Door 1,svm Open Fridge,svm Open Dishwasher,svm Open Drawer 1,svm Open Drawer 2,svm Open Drawer 3,knn Open Door 1,knn Close Door 1,knn Open Fridge,knn Open Dishwasher,knn Open Drawer 1,knn Open Drawer 2,knn Open Drawer 3,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
80,0.9,256,2,0.0001,1,1,1,3,same,0.9697406340057637,5,0.8033613445378152,0.8134453781512605,0.7478991596638656,0.9503105590062112,0.9576271186440678,0.9411764705882353,0.9259259259259259,1.0,1.0,0.9722222222222222,0.9903846153846154,0.9752407152682255,0.9821428571428571,0.6588235294117647,0.8470588235294118,0.7058823529411765,0.6823529411764706,0.9529411764705882,0.8,0.9764705882352941,0.6588235294117647,0.8470588235294118,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.8117647058823529,0.9647058823529412,0.6705882352941176,0.5882352941176471,0.5176470588235295,0.8117647058823529,0.8705882352941177,0.8,0.9764705882352941,1055,1055,0.6843601895734597,0.3943127962085308,0.6587677725118484,0.9090047393364928,0.8464454976303317,0.8540284360189574
80,0.9,256,2,0.0001,1,1,1,3,different,0.9747838616714697,1,0.27594627594627597,0.27594627594627597,0.27594627594627597,0.937888198757764,0.9830508474576272,0.9411764705882353,0.9629629629629629,1.0,1.0,0.9722222222222222,0.9807692307692307,0.9793672627235214,0.9821428571428571,0.18803418803418803,0.6367521367521367,0.1581196581196581,0.0641025641025641,0.43162393162393164,0.358974358974359,0.09401709401709402,0.18803418803418803,0.6367521367521367,0.1581196581196581,0.0641025641025641,0.43162393162393164,0.358974358974359,0.09401709401709402,0.18803418803418803,0.6367521367521367,0.1581196581196581,0.0641025641025641,0.43162393162393164,0.358974358974359,0.09401709401709402,1378,1378,0.4593613933236575,0.9107402031930334,0.000725689404934688,1.0,0.37590711175616837,0.9296081277213353
80,0.9,256,2,0.0001,1,1,1,3,different,0.9747838616714697,2,0.3789086450030656,0.34457388105456777,0.3402820355610055,0.937888198757764,0.9830508474576272,0.9411764705882353,0.9629629629629629,1.0,1.0,0.9722222222222222,0.9807692307692307,0.9793672627235214,0.9821428571428571,0.18454935622317598,0.6523605150214592,0.3648068669527897,0.22317596566523606,0.3562231759656652,0.2703862660944206,0.6008583690987125,0.09012875536480687,0.6137339055793991,0.34763948497854075,0.3133047210300429,0.26609442060085836,0.21888412017167383,0.5622317596566524,0.17167381974248927,0.6824034334763949,0.2317596566523605,0.24892703862660945,0.2832618025751073,0.24892703862660945,0.5150214592274678,1368,1368,0.43567251461988304,0.9166666666666666,0.1074561403508772,0.9948830409356725,0.48903508771929827,0.9239766081871345
80,0.9,256,2,0.0001,1,1,1,3,different,0.9747838616714697,3,0.39655172413793105,0.38485221674876846,0.3682266009852217,0.937888198757764,0.9830508474576272,0.9411764705882353,0.9629629629629629,1.0,1.0,0.9722222222222222,0.9807692307692307,0.9793672627235214,0.9821428571428571,0.2629310344827586,0.5862068965517241,0.40086206896551724,0.2413793103448276,0.40948275862068967,0.2025862068965517,0.6724137931034483,0.125,0.7456896551724138,0.3793103448275862,0.23275862068965517,0.35344827586206895,0.15086206896551724,0.7068965517241379,0.46120689655172414,0.5344827586206896,0.31896551724137934,0.2672413793103448,0.28448275862068967,0.11637931034482758,0.5948275862068966,1358,1358,0.5191458026509573,0.8490427098674521,0.17083946980854198,0.9955817378497791,0.5301914580265096,0.9329896907216495
80,0.9,256,2,0.0001,1,1,1,3,different,0.9747838616714697,4,0.46567717996289426,0.4440321583178726,0.41805813234384664,0.937888198757764,0.9830508474576272,0.9411764705882353,0.9629629629629629,1.0,1.0,0.9722222222222222,0.9807692307692307,0.9793672627235214,0.9821428571428571,0.2510822510822511,0.7142857142857143,0.5627705627705628,0.22943722943722944,0.5757575757575758,0.26406926406926406,0.6623376623376623,0.15584415584415584,0.7056277056277056,0.5281385281385281,0.2510822510822511,0.5454545454545454,0.2554112554112554,0.6666666666666666,0.42857142857142855,0.6060606060606061,0.4155844155844156,0.30303030303030304,0.341991341991342,0.2597402597402597,0.5714285714285714,1349,1349,0.5396590066716086,0.9014084507042254,0.3558191252779837,0.994069681245367,0.6123054114158636,0.9347664936990363
80,0.9,256,2,0.0001,1,1,1,3,different,0.9747838616714697,5,0.506832298136646,0.46956521739130436,0.4422360248447205,0.937888198757764,0.9830508474576272,0.9411764705882353,0.9629629629629629,1.0,1.0,0.9722222222222222,0.9807692307692307,0.9793672627235214,0.9821428571428571,0.29130434782608694,0.7391304347826086,0.7260869565217392,0.3130434782608696,0.4608695652173913,0.3826086956521739,0.6347826086956522,0.16956521739130434,0.7304347826086957,0.7130434782608696,0.45217391304347826,0.4,0.21739130434782608,0.6043478260869565,0.4434782608695652,0.6478260869565218,0.48695652173913045,0.4391304347826087,0.3173913043478261,0.23478260869565218,0.5260869565217391,1340,1340,0.5216417910447761,0.8917910447761194,0.40223880597014927,0.9955223880597015,0.6291044776119403,0.9402985074626866
80,0.9,256,2,0.0001,1,1,1,4,same,0.946515397082658,1,0.6619047619047619,0.6619047619047619,0.6619047619047619,0.9428571428571428,0.9368421052631579,0.9027777777777778,0.9545454545454546,1.0,0.875,0.88,0.9728260869565217,0.947098976109215,1.0,0.45,0.8833333333333333,0.65,0.5666666666666667,0.45,0.85,0.7833333333333333,0.45,0.8833333333333333,0.65,0.5666666666666667,0.45,0.85,0.7833333333333333,0.45,0.8833333333333333,0.65,0.5666666666666667,0.45,0.85,0.7833333333333333,817,817,0.6634026927784578,0.4149326805385557,0.2423500611995104,0.981640146878825,0.6744186046511628,0.773561811505508
80,0.9,256,2,0.0001,1,1,1,4,same,0.946515397082658,2,0.7239709443099274,0.7142857142857143,0.6682808716707022,0.9428571428571428,0.9368421052631579,0.9027777777777778,0.9545454545454546,1.0,0.875,0.88,0.9728260869565217,0.947098976109215,1.0,0.7966101694915254,0.847457627118644,0.576271186440678,0.7457627118644068,0.576271186440678,0.7627118644067796,0.7627118644067796,0.8135593220338984,0.847457627118644,0.6101694915254238,0.6101694915254238,0.5932203389830508,0.7627118644067796,0.7627118644067796,0.847457627118644,0.8305084745762712,0.4067796610169492,0.6440677966101694,0.4067796610169492,0.7796610169491526,0.7627118644067796,810,810,0.5407407407407407,0.6962962962962963,0.5679012345679012,0.828395061728395,0.7123456790123457,0.8123456790123457
80,0.9,256,2,0.0001,1,1,1,4,same,0.946515397082658,3,0.7438423645320197,0.7364532019704434,0.6576354679802956,0.9428571428571428,0.9368421052631579,0.9027777777777778,0.9545454545454546,1.0,0.875,0.88,0.9728260869565217,0.947098976109215,1.0,0.8275862068965517,0.8793103448275862,0.7241379310344828,0.7241379310344828,0.5172413793103449,0.7758620689655172,0.7586206896551724,0.8620689655172413,0.8103448275862069,0.7586206896551724,0.7068965517241379,0.4827586206896552,0.7758620689655172,0.7586206896551724,0.5,0.8103448275862069,0.6896551724137931,0.6206896551724138,0.43103448275862066,0.7758620689655172,0.7758620689655172,803,803,0.651307596513076,0.39476961394769616,0.7310087173100872,0.7534246575342466,0.7596513075965131,0.8268991282689913
80,0.9,256,2,0.0001,1,1,1,4,same,0.946515397082658,4,0.7293233082706767,0.7268170426065163,0.7017543859649122,0.9428571428571428,0.9368421052631579,0.9027777777777778,0.9545454545454546,1.0,0.875,0.88,0.9728260869565217,0.947098976109215,1.0,0.8421052631578947,0.8771929824561403,0.7017543859649122,0.7719298245614035,0.40350877192982454,0.7368421052631579,0.7719298245614035,0.8947368421052632,0.8245614035087719,0.7543859649122807,0.7719298245614035,0.3684210526315789,0.7368421052631579,0.7368421052631579,0.7192982456140351,0.8947368421052632,0.6842105263157895,0.7017543859649122,0.42105263157894735,0.7192982456140351,0.7719298245614035,796,796,0.6055276381909548,0.4108040201005025,0.8228643216080402,0.6871859296482412,0.792713567839196,0.8178391959798995
